name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Ho Chi Minh City, VN",9/7/2023,90.2,79.4,83.7,92.2,79.3,84.6,66,86,1.27,65,60.1,rain,0,0,20.9,13.8,269.3,1007.9,96.5,18.2,158,5.7,3,0,2023-09-07T05:47:00,2023-09-07T18:19:00,0.44,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",9/8/2023,85.4,78.1,80.4,88.2,76.8,80,69.6,90.4,0.66,78,75.9,rain,0,0,19.8,13.6,303.1,1011.2,80.2,17.7,148.1,5.3,7,0,2023-09-08T05:40:00,2023-09-08T18:12:00,0.47,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",9/9/2023,91.1,79.7,84.2,93.1,78,83.8,68.8,87.3,0.31,100,44.9,rain,0,0,21.2,14.2,248,1007.1,93.9,17.7,223.9,8.1,5,0,2023-09-09T05:34:00,2023-09-09T18:02:00,0.51,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",9/10/2023,92.3,82,84.3,94.9,81.6,84.5,70.8,93.8,0.16,96,47.8,rain,0,0,15.2,12.2,274,1005.7,100,10.7,177.3,6.4,4,0,2023-09-10T05:34:00,2023-09-10T18:03:00,0.54,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",9/11/2023,94.6,84.8,87.5,96.9,84.8,86.9,77.7,78,0.25,68,73.7,rain,0,0,15.1,8.5,260.4,1008.3,87.4,14,205.5,7.4,11,0,2023-09-11T05:48:00,2023-09-11T18:16:00,0.58,"Rain, Overcast","Mưa, nhiệt độ cao, độ ẩm trung bình.",rain,VVTS
"Ho Chi Minh City, VN",9/12/2023,90.2,81.2,83.7,92.7,79.3,84.8,73.6,88.7,0.24,94,36.1,rain,0,0,14.9,9.3,22.5,1011.1,99.4,16.9,154.6,5.6,8,0,2023-09-12T05:35:00,2023-09-12T18:03:00,0.61,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",9/13/2023,88.4,76.7,81.7,90.9,74.8,82.9,71.7,87.9,0.15,80,65,rain,0,0,18.7,11.6,211.1,1007.8,95.1,15.6,226.4,8.2,4,0,2023-09-13T05:39:00,2023-09-13T18:04:00,0.64,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",9/14/2023,86.7,76,79.9,89.5,74.2,79.1,64.1,84.3,0.25,69,76.1,rain,0,0,15.7,10.7,16.1,1006.9,89.8,17.7,196.7,7.1,6,0,2023-09-14T05:42:00,2023-09-14T18:05:00,0.68,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",9/15/2023,88.4,82.1,84.3,89.7,81.1,86,72.2,82,0.11,86,63.2,rain,0,0,20.5,10.8,201.7,1011.4,71.2,13.4,137.3,4.9,6,0,2023-09-15T05:41:00,2023-09-15T18:08:00,0.71,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",9/16/2023,85.7,77.5,81.6,86.9,76.1,81.9,68.2,96.1,0.08,40,18.7,rain,0,0,17.1,8.2,154.3,1006.3,96.6,16.2,190,6.8,5,0,2023-09-16T05:48:00,2023-09-16T18:06:00,0.75,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm cao.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",9/17/2023,89,78.5,82.9,90.1,76.9,83.3,72.9,88.6,0.22,64,67.8,rain,0,0,16.8,10.2,73.8,1010,85.7,16.5,198.4,7.1,5,10,2023-09-17T05:30:00,2023-09-17T18:09:00,0.78,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",9/18/2023,88.9,80.6,82.9,91.5,79.8,83.8,67.1,73.4,0.57,78,58.9,rain,0,0,20.3,14.5,329.4,1009.4,96.4,11.3,249.1,9,7,0,2023-09-18T05:32:00,2023-09-18T18:12:00,0.81,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm trung bình.",rain,VVTS
"Ho Chi Minh City, VN",9/19/2023,91.8,81.4,83.8,93.1,79.6,83.4,69.3,91.9,0.39,72,34.2,rain,0,0,17.8,8.6,289.3,1009.8,96.3,15,197.7,7.1,8,0,2023-09-19T05:35:00,2023-09-19T18:04:00,0.85,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",9/20/2023,93.5,83.6,87.2,96.2,83.5,88.4,71.9,90.7,0.61,70,57,rain,0,0,15.3,9,295.8,1007.2,100,8.6,264.8,9.5,5,0,2023-09-20T05:45:00,2023-09-20T18:00:00,0.88,"Rain, Overcast","Mưa, nhiệt độ cao, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",9/21/2023,88.6,79.9,83.2,90.9,78.6,84.5,71.7,84.7,1.26,73,61.7,rain,0,0,18.5,14.6,243.4,1007.8,100,11.6,226.2,8.1,4,0,2023-09-21T05:33:00,2023-09-21T18:14:00,0.92,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",9/22/2023,91.1,83.3,85.9,92.7,82,85,68.5,90.8,0.57,82,63.2,rain,0,0,20.2,12.5,201.8,1006.1,87.1,14.6,255.4,9.2,5,0,2023-09-22T05:32:00,2023-09-22T18:18:00,0.95,"Rain, Overcast","Mưa, nhiệt độ cao, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",9/23/2023,90.2,78.5,83.3,93,77.9,83.1,66.2,87.3,0.11,86,78.1,rain,0,0,21.1,13,109.7,1010.1,83.6,17.4,291.9,10.5,5,0,2023-09-23T05:49:00,2023-09-23T18:13:00,0.98,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",9/24/2023,90,80.8,83.7,92.5,80.7,83.6,66.6,91.4,0.37,88,74.6,rain,0,0,16.5,13.3,209.8,1009.1,82.2,12.8,217.4,7.8,8,0,2023-09-24T05:38:00,2023-09-24T18:08:00,0.02,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",9/25/2023,93.8,82.6,86.3,95.7,82,86.9,74,92,0.77,82,52.2,rain,0,0,22.1,14.9,227.3,1009.2,100,17.2,119.9,4.3,5,0,2023-09-25T05:41:00,2023-09-25T18:01:00,0.05,"Rain, Overcast","Mưa, nhiệt độ cao, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",9/26/2023,87.8,79.2,82.7,89.3,78.4,84.6,65.7,94.5,0.18,78,53.5,rain,0,0,15.4,8,169.1,1001.1,58.9,11.1,248.1,8.9,10,0,2023-09-26T05:46:00,2023-09-26T18:07:00,0.08,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",9/27/2023,92.8,83,86.5,95.7,82.2,86.4,77.6,83.4,0.23,61,55.4,rain,0,0,21.3,12.2,177.7,1004.9,85.2,13,107.1,3.9,7,0,2023-09-27T05:41:00,2023-09-27T18:15:00,0.12,"Rain, Overcast","Mưa, nhiệt độ cao, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",9/28/2023,89.2,79.8,84,91.6,78.1,85.9,76,94.5,0.11,83,73.6,rain,0,0,22.1,13.5,238.6,1006.5,75.5,15.6,246,8.9,6,0,2023-09-28T05:48:00,2023-09-28T18:14:00,0.15,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",9/29/2023,89.9,79.4,83.3,92.1,78.4,85,73.9,100,0.51,81,56.5,rain,0,0,17.6,8.8,356.9,1001.6,96.7,17.8,277.9,10,5,10,2023-09-29T05:46:00,2023-09-29T18:05:00,0.19,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",9/30/2023,90.2,78.7,82.8,92.5,78.2,83.1,71.8,85.9,0.58,96,71.1,rain,0,0,14.1,7,133.6,1011.3,81.7,19.8,150.7,5.4,8,0,2023-09-30T05:34:00,2023-09-30T18:06:00,0.22,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",10/1/2023,84.2,76.1,80.1,85.9,76,81,68,84.6,0.38,91,48.2,rain,0,0,13,8.5,355.7,1008.9,100,13.6,142.7,5.1,6,10,2023-10-01T05:33:00,2023-10-01T18:13:00,0.25,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",10/2/2023,85.2,77.9,81,86.2,76.4,80.5,68.5,92.5,0.14,70,77.8,rain,0,0,20.4,13.2,297.6,1010.3,86,14.7,121.5,4.4,3,0,2023-10-02T05:34:00,2023-10-02T18:08:00,0.29,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",10/3/2023,92.5,81,85.5,94.1,80.4,85.8,75.5,100,0.19,72,78.3,rain,0,0,17.2,10.3,125,1015.2,77.1,15.7,154,5.5,0,30,2023-10-03T05:47:00,2023-10-03T18:07:00,0.32,"Rain, Overcast","Mưa, nhiệt độ cao, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",10/4/2023,86.7,77.1,81.4,89.2,76.8,81.8,64.9,92.2,0.14,79,59.7,rain,0,0,13.5,7.3,13.7,1013.9,100,16,208.1,7.5,5,0,2023-10-04T05:41:00,2023-10-04T18:05:00,0.36,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",10/5/2023,89.7,78.3,81.8,91.9,77.5,83.3,70.9,78.6,0.25,84,55.6,rain,0,0,16.1,9.7,207.8,1010.2,100,14,274.6,9.9,8,0,2023-10-05T05:48:00,2023-10-05T18:05:00,0.39,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm trung bình.",rain,VVTS
"Ho Chi Minh City, VN",10/6/2023,86.6,79.5,81.6,88.1,78,83.5,66,88.6,0.4,91,62.2,rain,0,0,18.3,10.2,190.3,1007.9,100,14.6,169.3,6.1,6,0,2023-10-06T05:37:00,2023-10-06T18:04:00,0.42,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",10/7/2023,90.5,78.8,82.9,92.3,77.4,82.2,72.1,91.9,0.4,82,58.9,rain,0,0,14.8,6.9,2.2,1007.6,81.4,16,231.4,8.3,3,0,2023-10-07T05:44:00,2023-10-07T18:01:00,0.46,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",10/8/2023,87,77.4,81.9,88.8,75.6,83.6,70.6,75.7,0.41,73,78.9,rain,0,0,14.9,7.4,44.3,1012,100,15,309.4,11.1,3,0,2023-10-08T05:49:00,2023-10-08T18:19:00,0.49,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm trung bình.",rain,VVTS
"Ho Chi Minh City, VN",10/9/2023,86.6,75.3,79.8,88.8,74.3,81.2,70.4,94.3,0.31,63,44.2,rain,0,0,17.6,13.7,226.6,1011.9,82.5,15,148.4,5.3,4,0,2023-10-09T05:30:00,2023-10-09T18:10:00,0.53,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",10/10/2023,89.3,79.7,84.3,91.9,77.9,84.2,71.9,86.2,1.1,86,34.5,rain,0,0,17,11.3,227.8,1006.6,100,16.6,209.6,7.5,6,0,2023-10-10T05:46:00,2023-10-10T18:03:00,0.56,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",10/11/2023,84.3,75.5,79.9,85.4,74.8,80.8,62.3,96.5,0.03,32,10.2,rain,0,0,17.1,11.5,133.1,1007.8,100,14,224.1,8.1,5,0,2023-10-11T05:30:00,2023-10-11T18:03:00,0.59,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm cao.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",10/12/2023,92.9,82.4,86.2,94.2,81.1,86.1,70.8,96.6,0.25,54,65.7,rain,0,0,17,12,132.4,1009.4,88.2,9.8,123.7,4.5,3,0,2023-10-12T05:33:00,2023-10-12T18:13:00,0.63,"Rain, Overcast","Mưa, nhiệt độ cao, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",10/13/2023,87.2,78,81.6,88.2,77,82.3,63.9,66.9,0.21,100,68.7,rain,0,0,20.4,12,187.7,1011.9,87.1,15.6,162.9,5.9,1,0,2023-10-13T05:45:00,2023-10-13T18:15:00,0.66,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm trung bình.",rain,VVTS
"Ho Chi Minh City, VN",10/14/2023,87.7,78.6,82.5,90.4,78.5,84.4,65.5,93.4,0.28,85,49.9,rain,0,0,15.1,10.5,88.8,1008.7,87.8,20,165.2,5.9,5,10,2023-10-14T05:38:00,2023-10-14T18:04:00,0.69,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",10/15/2023,92.8,82.6,86.3,94.2,81.1,87.6,72.1,91.5,1.3,57,56.4,rain,0,0,18.5,9.2,59,1008.5,100,16.6,220.8,7.9,6,0,2023-10-15T05:43:00,2023-10-15T18:17:00,0.73,"Rain, Overcast","Mưa, nhiệt độ cao, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",10/16/2023,92.3,80.7,85.5,93.7,80.6,86,73.3,96.3,0.23,63,77.5,rain,0,0,21.3,11.8,273.9,1009.6,94.9,11.1,314.4,11.3,2,0,2023-10-16T05:37:00,2023-10-16T18:11:00,0.76,"Rain, Overcast","Mưa, nhiệt độ cao, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",10/17/2023,87.2,77.6,82.6,88.9,76.3,83.2,73.5,93.5,0.26,74,77.7,rain,0,0,23.9,17.2,78.9,1007.5,99.9,14.8,171.4,6.2,7,0,2023-10-17T05:46:00,2023-10-17T18:10:00,0.8,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",10/18/2023,89.1,78.7,83.5,90.9,77,85.4,67.8,79.5,0.28,63,69.1,rain,0,0,21.1,12.3,282.4,1002.7,100,17.7,175.5,6.3,6,0,2023-10-18T05:45:00,2023-10-18T18:04:00,0.83,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm trung bình.",rain,VVTS
"Ho Chi Minh City, VN",10/19/2023,88.5,78.9,80.9,89.8,76.9,82.6,63.3,76.3,0.3,100,61.8,rain,0,0,11.4,7.8,11.7,1011.3,89,13,128,4.6,2,0,2023-10-19T05:30:00,2023-10-19T18:12:00,0.86,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm trung bình.",rain,VVTS
"Ho Chi Minh City, VN",10/20/2023,93.1,83.1,85.2,95.6,82.7,86.7,67.7,91.5,0.18,62,51.6,rain,0,0,18.7,12.7,117.5,1009.5,100,14.5,244,8.8,5,0,2023-10-20T05:34:00,2023-10-20T18:13:00,0.9,"Rain, Overcast","Mưa, nhiệt độ cao, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",10/21/2023,87.7,79.1,81.7,89.1,78.5,82.5,65.2,100,0.08,35,25.9,rain,0,0,17.3,12,249.7,1003.7,98.2,18.6,216,7.8,4,0,2023-10-21T05:38:00,2023-10-21T18:05:00,0.93,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm cao.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",10/22/2023,86.1,76.9,81.8,87.7,76.3,81.5,71.5,97.7,0.67,87,51.1,rain,0,0,16.8,8.8,294,1005.6,75.6,13.6,273,9.8,2,0,2023-10-22T05:39:00,2023-10-22T18:09:00,0.97,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",10/23/2023,85,75.1,78.5,87.9,73.8,78.6,69.2,89.1,0.47,96,38.6,rain,0,0,22.1,12.3,161.6,1007.7,85.7,13.9,247.1,8.9,5,0,2023-10-23T05:32:00,2023-10-23T18:16:00,0,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",10/24/2023,87.9,76.9,81.1,90.8,75.9,81.8,69.3,91.6,0.5,66,49.2,rain,0,0,15.9,11.3,253.8,1013,95.5,15.6,291,10.5,6,0,2023-10-24T05:42:00,2023-10-24T18:15:00,0.03,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",10/25/2023,88.1,80.1,82.5,89.4,79.5,84.1,71.6,99.1,0.58,80,42.5,rain,0,0,20.9,13.5,205.8,1006,90.8,13.1,144.9,5.2,8,0,2023-10-25T05:43:00,2023-10-25T18:04:00,0.07,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",10/26/2023,83.2,74.6,79,85.1,73.2,78.8,67.6,86.8,0.97,66,62.1,rain,0,0,18.7,14.3,150.6,1009.8,100,13.8,151.8,5.5,4,0,2023-10-26T05:37:00,2023-10-26T18:09:00,0.1,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",10/27/2023,88.5,77.4,81.5,90.2,76.6,81.8,70.9,80.6,0.19,73,44.4,rain,0,0,15.5,7.9,348.7,1007.4,81.3,15.5,186.4,6.7,9,0,2023-10-27T05:31:00,2023-10-27T18:02:00,0.14,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",10/28/2023,90.2,81,84.7,92.5,79.8,85,71.4,100,0.17,60,77,rain,0,0,11.3,7.9,225.9,1008.5,100,16.9,235.1,8.5,6,0,2023-10-28T05:38:00,2023-10-28T18:12:00,0.17,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",10/29/2023,89.7,80.9,84.8,92.2,80.2,85.3,67.9,93.6,0.32,78,51.9,rain,0,0,22.2,12.2,82.5,1006.1,100,16.6,232.5,8.4,8,0,2023-10-29T05:49:00,2023-10-29T18:14:00,0.2,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",10/30/2023,87.1,80,83,88.3,78.1,82.1,71.5,76.7,0.37,69,59.7,rain,0,0,17,7.8,138,1008.8,76.4,9.5,176.3,6.3,8,0,2023-10-30T05:43:00,2023-10-30T18:07:00,0.24,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm trung bình.",rain,VVTS
"Ho Chi Minh City, VN",10/31/2023,89.3,77.9,81.6,90.9,77.1,82.2,64.7,83,0.28,91,61.5,rain,0,0,17.8,13.1,254,1010.6,70.6,8.9,209.2,7.5,5,0,2023-10-31T05:33:00,2023-10-31T18:06:00,0.27,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm cao.",rain,VVTS
"Ho Chi Minh City, VN",11/1/2023,78.7,71,74.5,79.9,69.5,76.2,62.4,57.9,0.01,32,9,rain,0,0,22.2,13.5,246.6,1007.2,59.1,14,195.7,7,6,0,2023-11-01T05:49:00,2023-11-01T18:12:00,0.31,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",11/2/2023,86.9,76.1,79.1,88.9,74.2,79.2,62.3,66,0,16,0,,0,0,16.3,9.4,181.1,1011.8,59.4,14.1,274.1,9.9,8,0,2023-11-02T05:38:00,2023-11-02T18:14:00,0.34,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",11/3/2023,85.9,76.7,79.2,87.4,76.4,80.3,69.6,68.9,0.01,46,7.1,rain,0,0,16.3,10.8,37.9,1004.4,60.1,15.3,179.1,6.4,9,0,2023-11-03T05:48:00,2023-11-03T18:14:00,0.37,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",11/4/2023,86.8,75.7,78.9,89.6,74.3,80.2,66.8,80.4,0,8,0,,0,0,18.4,13.1,196.8,1009.4,50.7,15.2,265.1,9.5,9,0,2023-11-04T05:46:00,2023-11-04T18:06:00,0.41,Clear,"Nắng, nhiệt độ vừa, độ ẩm cao.",clear-day,VVTS
"Ho Chi Minh City, VN",11/5/2023,82.4,73.7,78,85,71.8,79,62.2,76.2,0.06,24,15.2,rain,0,0,18.8,10.8,317.4,1012.2,59.4,17.7,238.8,8.6,11,0,2023-11-05T05:38:00,2023-11-05T18:18:00,0.44,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",11/6/2023,83.4,73.7,77.2,85.2,72.7,78.7,69.1,62.6,0,46,12,rain,0,0,13.3,8.8,15.1,1011,38.9,14.7,273.2,9.8,8,0,2023-11-06T05:42:00,2023-11-06T18:12:00,0.47,Partially cloudy,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",11/7/2023,86,75.4,78.1,87.1,74.5,79.9,69.4,73.6,0.06,42,14.4,rain,0,0,15.8,10.4,334.5,1007.8,53.4,18.3,230.5,8.3,10,0,2023-11-07T05:31:00,2023-11-07T18:14:00,0.51,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",11/8/2023,83.9,74.6,78.2,85.6,73.2,78.8,62.6,63.4,0,7,0,,0,0,22.9,15.3,124.9,1010.9,41.8,13.9,176.7,6.4,10,0,2023-11-08T05:39:00,2023-11-08T18:11:00,0.54,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",11/9/2023,83.2,73.1,77.3,84.6,72.5,77.1,66.9,65,0,0,0,,0,0,15.8,11.5,27.7,1013.6,65.8,12.3,275.5,9.9,10,0,2023-11-09T05:35:00,2023-11-09T18:14:00,0.58,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",11/10/2023,85.5,77.1,80.6,87.5,76.5,82.1,66.1,73.8,0.03,29,29.6,rain,0,0,21.3,12.8,278.5,1008.4,47.3,16.4,175.6,6.3,6,0,2023-11-10T05:44:00,2023-11-10T18:04:00,0.61,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",11/11/2023,81.4,70.3,74.9,83.3,69.9,76.2,61.7,64.5,0.05,44,7.4,rain,0,0,21.3,13.4,348.2,1005.5,62.1,22.3,196.2,7.1,5,10,2023-11-11T05:40:00,2023-11-11T18:18:00,0.64,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",11/12/2023,81.9,74.7,77.6,83,72.8,76.7,62.6,67.7,0,8,0,,0,0,17.1,10.5,1.9,1004,53.5,17,176.2,6.3,8,0,2023-11-12T05:31:00,2023-11-12T18:09:00,0.68,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",11/13/2023,81.3,73.1,76.8,84.1,72.3,77.5,65.1,80.1,0.03,40,16.1,rain,0,0,20.6,14.4,338.4,1009,54.8,17,228.1,8.2,10,0,2023-11-13T05:40:00,2023-11-13T18:11:00,0.71,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm cao.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",11/14/2023,88.7,78,81.9,90,76.7,81.8,67.9,68,0.03,28,21.7,rain,0,0,18.2,9.3,61.1,1010.2,73.6,17.6,273.2,9.8,8,0,2023-11-14T05:42:00,2023-11-14T18:12:00,0.75,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",11/15/2023,85.5,74.6,79.1,86.6,73.1,80,70.2,81,0,31,10.8,rain,0,0,16.7,12,248.6,1016.7,63.9,15.1,310.6,11.2,6,0,2023-11-15T05:38:00,2023-11-15T18:02:00,0.78,Partially cloudy,"Nắng, nhiệt độ vừa, độ ẩm cao.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",11/16/2023,83.6,73,76.8,86.4,71.4,77.7,67.5,62.9,0,7,0,,0,0,12.5,6.7,241,1013.3,51.1,17,262.9,9.5,5,0,2023-11-16T05:47:00,2023-11-16T18:05:00,0.81,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",11/17/2023,85.2,75.2,77.4,87.2,73.2,77.7,67.7,64.7,0,12,0,,0,0,11.5,8.4,297.6,1005.1,62,10.8,292.6,10.5,11,0,2023-11-17T05:35:00,2023-11-17T18:09:00,0.85,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",11/18/2023,82.2,72.8,75.7,83.3,71.9,76.1,64.6,68.1,0,2,0,,0,0,13.8,5.7,206.7,1007.8,68.6,17,290.3,10.5,10,30,2023-11-18T05:38:00,2023-11-18T18:07:00,0.88,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",11/19/2023,83.8,75.7,78.3,86.2,74.7,78.7,65.4,64.6,0.1,35,15.2,rain,0,0,18.5,10.2,45.4,1005.2,31.4,15.8,232.4,8.4,11,0,2023-11-19T05:33:00,2023-11-19T18:06:00,0.92,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",11/20/2023,83.3,75.8,78.2,84.6,74.1,79.8,65.3,69.4,0.05,32,19.4,rain,0,0,17.9,11,133.6,1012.7,46.7,17.4,206.2,7.4,4,30,2023-11-20T05:38:00,2023-11-20T18:19:00,0.95,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",11/21/2023,84.7,76.9,79.7,87.4,75.3,78.7,65.4,62.9,0.03,26,13.8,rain,0,0,20.8,11.4,14.4,1007,44.1,12.2,264.6,9.5,7,0,2023-11-21T05:46:00,2023-11-21T18:15:00,0.98,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",11/22/2023,86.8,76.6,80.7,88.5,75.2,82.5,68,72.9,0,36,21.2,rain,0,0,18,13.4,241.2,1009.9,73.4,14.5,204.5,7.4,9,10,2023-11-22T05:44:00,2023-11-22T18:00:00,0.02,Partially cloudy,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
